user_id,signup_date,device_type,os,browser,app_version,device_id,city,state,locale,zip
1747,2023-09-04 19:30:12,mobile,Android 14,Safari Mobile,2.2.0,56661581-9e6e-4845-a9a0-715ec8ba7057,Philadelphia,PA,en-US,19149
1748,2025-06-22 19:30:12,desktop,macOS 13,Firefox,3.1.2,6b8c67c6-56d4-4dfc-8071-312c9a139cc7,Fresno,CA,en-US,93748
1749,2025-07-19 19:30:12,desktop,Ubuntu 22.04,Opera,2.0.0,91e16e95-41df-49ea-b8f3-d527dcec6205,Houston,TX,en-US,77097
1750,2024-01-22 19:30:12,mobile,Android 13,Safari Mobile,2.3.5,c6b757d5-0808-4d49-942c-ddcae332d9f8,Sacramento,CA,en-US,95859
1751,2025-12-15 19:30:12,mobile,iOS 16,Firefox Mobile,1.1.0,886ed182-d9d3-4b17-9f33-161d9c4a2524,El Paso,TX,en-US,79977
1752,2025-09-18 19:30:12,tablet,Android 13,Firefox,2.1.1,875eb4e8-b603-40d9-92f1-42b7247dfe63,Houston,TX,en-US,77016
1753,2023-05-25 19:30:12,desktop,Windows 10,Firefox,3.0.0,6a70a6d3-6e04-42bc-beca-a7911e4802a9,San Jose,CA,en-US,95172
1754,2023-06-26 19:30:12,mobile,iOS 17,Chrome Mobile,2.0.0,9a1129f4-f9aa-4e23-b388-ba675a159a2d,Nashville,TN,en-US,37247
1755,2026-03-23 19:30:12,tablet,iPadOS 17,Safari,1.1.0,85dacdc7-0484-47af-9928-7582749c732f,New York,NY,en-US,10079
1756,2025-08-01 19:30:12,desktop,Windows 10,Firefox,1.3.0,ba4840b0-0f95-4c53-be08-8ed1d84c85ea,San Antonio,TX,en-US,78261
1757,2026-02-14 19:30:12,desktop,macOS 14,Safari,1.0.0,b7b54db9-15f3-4758-b709-f964479d3fd0,San Diego,CA,en-US,92139
1758,2023-12-29 19:30:12,tablet,iPadOS 17,Safari,3.0.0,78cb4f50-ec88-4f9f-815d-689de06b8661,Indianapolis,IN,en-US,46279
1759,2023-10-19 19:30:12,desktop,Ubuntu 22.04,Chrome,2.2.0,c52d1499-cb4b-4674-8f47-94cb7e47ccab,San Jose,CA,en-US,95182
1760,2026-02-20 19:30:12,mobile,iOS 17,Chrome Mobile,1.2.3,92870367-47fa-48a7-8172-80dad24d25f7,Fresno,CA,en-US,93795
1761,2025-02-19 19:30:12,tablet,Android 13,Chrome,2.0.0,3819c78a-1e3d-49d7-9de9-6f77b67cf3a1,San Antonio,TX,en-US,78276
1762,2023-07-01 19:30:12,tablet,Android 12,Chrome,2.2.0,251ff391-2808-45fe-b303-7d65cea45ab6,San Antonio,TX,en-US,78260
1763,2023-12-04 19:30:12,tablet,iPadOS 17,Safari,2.0.0,ec71fdba-587f-4522-8a74-7ddf9bf039c1,Atlanta,GA,en-US,30316
1764,2024-01-29 19:30:12,mobile,Android 14,Firefox Mobile,1.0.0,f00174c7-c874-4a1d-9d15-7c306c1a5b08,Miami,FL,en-US,33157
1765,2026-01-08 19:30:12,tablet,iPadOS 17,Chrome,2.3.5,cefb0d56-7929-489a-87fc-d623151ee175,Seattle,WA,en-US,98102
1766,2025-05-16 19:30:12,tablet,iPadOS 17,Chrome,3.0.0,181c676f-2ca3-4027-a51a-c329445a1de2,Memphis,TN,en-US,38166
1767,2025-11-28 19:30:12,mobile,iOS 17,Firefox Mobile,3.1.2,7e9a98d4-93ac-4cab-9ba3-2bddda060755,El Paso,TX,en-US,79959
1768,2025-06-23 19:30:12,tablet,Android 12,Chrome,1.1.0,b7f16c50-6928-4195-b137-a00c463878ac,Albuquerque,NM,en-US,87149
1769,2023-08-13 19:30:12,desktop,Windows 11,Opera,3.0.0,9241b90f-6be3-4233-b477-1667c65f1646,Sacramento,CA,en-US,95834
1770,2025-07-14 19:30:12,desktop,macOS 13,Opera,3.1.2,5997151a-fe93-4f20-ac5e-0778d24e81e9,Washington,DC,en-US,20075
1771,2023-12-31 19:30:12,mobile,iOS 16,Safari Mobile,1.2.3,08d7abd5-f9e4-4a0e-b6c1-5dea2c02532a,Charlotte,NC,en-US,28213
1772,2025-08-31 19:30:12,tablet,Android 13,Chrome,1.3.0,026262f3-4b71-4597-a249-ccf4b919417a,San Francisco,CA,en-US,94114
1773,2025-04-14 19:30:12,desktop,macOS 14,Safari,1.1.0,14e83de4-c5aa-463d-9b49-d9eea714a778,Houston,TX,en-US,77079
1774,2024-11-09 19:30:12,mobile,iOS 16,Safari Mobile,2.3.5,5faff2d5-2fda-4bc9-8a66-23ff509b81cb,Boston,MA,en-US,2256
1775,2026-02-04 19:30:12,mobile,Android 12,Safari Mobile,2.3.5,ab8b23b1-5328-4491-bf56-0367143f8c36,Memphis,TN,en-US,38118
1776,2025-02-20 19:30:12,mobile,Android 12,Samsung Internet,2.3.5,ff6304ae-7904-4de5-883a-1380c10ace26,Denver,CO,en-US,80229
1777,2025-02-17 19:30:12,desktop,Windows 11,Safari,3.0.0,d18add41-edc7-43e3-b81c-9f86e883a6e0,Fort Worth,TX,en-US,76112
1778,2026-02-15 19:30:12,desktop,Windows 10,Firefox,1.0.0,1678e62b-d600-4d87-ae57-577ba42e64ae,Dallas,TX,en-US,75202
1779,2024-03-30 19:30:12,tablet,iOS 16,Chrome,1.2.3,1b2b42b2-b8dd-47bf-bc6e-9c5bc1fc1423,Sacramento,CA,en-US,95864
1780,2025-03-12 19:30:12,mobile,Android 14,Samsung Internet,3.0.0,50d85af7-3645-4119-a065-2f145cdfce00,Washington,DC,en-US,20046
1781,2025-06-27 19:30:12,mobile,Android 13,Samsung Internet,2.2.0,7b7283d2-f3a1-4e7e-a5fd-b5a7ee9d8d76,Phoenix,AZ,en-US,85073
1782,2025-10-27 19:30:12,mobile,Android 14,Firefox Mobile,1.1.0,5b6d976b-f504-4c7c-b763-52e4ef164c89,San Diego,CA,en-US,92164
1783,2024-12-19 19:30:12,mobile,Android 14,Firefox Mobile,1.0.0,fa51f360-96a1-43b6-9417-de343b1262b0,Charlotte,NC,en-US,28238
1784,2024-11-07 19:30:12,tablet,Android 12,Safari,1.2.3,358f0ca8-08a6-484f-96d0-853a0ff919a8,Denver,CO,en-US,80210
1785,2024-11-27 19:30:12,desktop,Ubuntu 22.04,Opera,2.0.0,8ed90f8f-1cd4-4fc8-9873-60a3cb21fc7e,Louisville,KY,en-US,40280
1786,2025-12-10 19:30:12,desktop,Windows 10,Opera,2.3.5,5a804cfe-3bae-4c36-90fd-6fa58b99fa0c,Indianapolis,IN,en-US,46284
1787,2026-02-03 19:30:12,mobile,Android 12,Samsung Internet,2.0.0,cad01db2-782e-4cdd-ab65-5abd99264bba,Fort Worth,TX,en-US,76143
1788,2025-12-05 19:30:12,mobile,iOS 17,Firefox Mobile,1.0.0,3f674199-cb6f-4390-9e2a-5855a282d90d,San Francisco,CA,en-US,94164
1789,2025-11-07 19:30:12,desktop,Ubuntu 22.04,Chrome,2.1.1,6fa481d7-598e-488a-bdaa-ae36d00c4b72,Phoenix,AZ,en-US,85054
1790,2025-10-22 19:30:12,desktop,macOS 14,Firefox,2.0.0,ea179405-79cc-424d-a870-45e4408faa56,Chicago,IL,en-US,60614
1791,2026-01-23 19:30:12,tablet,iPadOS 17,Firefox,2.1.1,dac2edfb-8efa-4266-922c-9e4efaddc66f,Las Vegas,NV,en-US,89162
1792,2024-07-23 19:30:12,mobile,iOS 16,Safari Mobile,1.0.0,ae48c75e-ec2e-4855-ba0f-dabdf0ead062,Fort Worth,TX,en-US,76169
1793,2024-02-19 19:30:12,desktop,Windows 10,Opera,2.3.5,87afb90f-e617-4e25-b33c-cc6bc5a1d354,Houston,TX,en-US,77050
1794,2024-02-23 19:30:12,desktop,Windows 11,Safari,2.2.0,8be1c606-5e2b-4aaf-9aa4-2a539ecb5893,Mesa,AZ,en-US,85218
1795,2025-08-12 19:30:12,tablet,iOS 16,Firefox,2.1.1,a31812c0-7b9f-4127-b6de-bfa1daa4b484,Washington,DC,en-US,20025
1796,2024-05-03 19:30:12,tablet,iOS 16,Safari,1.3.0,0d295556-3abe-4018-9d27-778f8a40b1b0,Philadelphia,PA,en-US,19138
1797,2026-03-16 19:30:12,mobile,Android 13,Safari Mobile,1.0.0,5d44b8a6-3893-44a1-b1b0-560398550662,San Francisco,CA,en-US,94108
1798,2025-10-31 19:30:12,mobile,iOS 17,Samsung Internet,1.2.3,17ccfe32-aa28-4d6c-a502-785da6a87c32,Denver,CO,en-US,80206
1799,2024-07-01 19:30:12,tablet,iPadOS 17,Chrome,1.2.3,dde870c9-5504-4fe2-8e62-f9d9c1c39a79,Minneapolis,MN,en-US,55451
1800,2023-07-30 19:30:12,desktop,Windows 10,Chrome,1.1.0,9115f575-5e9f-4dbf-a113-179b79714456,Indianapolis,IN,en-US,46270
1801,2025-02-08 19:30:12,tablet,Android 12,Safari,2.3.5,d9a42f10-fdd1-4266-92fd-4caf5c10e21c,Nashville,TN,en-US,37224
1802,2024-08-14 19:30:12,desktop,Windows 11,Opera,2.0.0,4db81045-4793-4475-8df2-92b88060a3d5,Oklahoma City,OK,en-US,73190
1803,2023-06-09 19:30:12,mobile,iOS 16,Firefox Mobile,2.2.0,38655f1d-af22-42ab-9a92-6409fe675bc4,Miami,FL,en-US,33163
1804,2024-09-10 19:30:12,mobile,iOS 17,Chrome Mobile,3.0.0,335dc26f-a236-4197-ab8a-d9255b490e73,Charlotte,NC,en-US,28240
1805,2025-01-29 19:30:12,mobile,Android 12,Chrome Mobile,1.0.0,14fc782c-6bb1-46dc-ae8c-0ab8013fc010,San Francisco,CA,en-US,94190
1806,2023-10-17 19:30:12,desktop,macOS 14,Chrome,1.0.0,eb32e281-320d-442e-b995-2ac5f6b2ae86,Tucson,AZ,en-US,85705
1807,2024-09-29 19:30:12,tablet,Android 13,Chrome,1.1.0,9a2e4780-1ecf-406f-ac72-62071268fec4,Houston,TX,en-US,77036
1808,2024-02-09 19:30:12,tablet,iOS 16,Chrome,2.2.0,9ad5ea3d-9a44-4ee3-997a-9749c3ecc009,Milwaukee,WI,en-US,53206
1809,2025-01-01 19:30:12,mobile,Android 13,Chrome Mobile,2.2.0,ed2425ca-628d-4b89-9d87-47c17c67c3f1,Kansas City,MO,en-US,64107
1810,2024-07-20 19:30:12,mobile,Android 14,Firefox Mobile,1.0.0,5f444102-5fc9-4cea-8123-cd75b6f65914,Minneapolis,MN,en-US,55497
1811,2024-05-17 19:30:12,tablet,iPadOS 17,Safari,2.1.1,cab3c591-aa03-497f-be35-0b408d50becb,Miami,FL,en-US,33156
1812,2023-11-12 19:30:12,desktop,Windows 10,Chrome,3.0.0,8d0efdbf-c9dc-4903-ae0d-bc5325ca4776,Memphis,TN,en-US,38193
1813,2024-08-25 19:30:12,desktop,macOS 14,Safari,3.1.2,3dc63527-240f-47f9-b561-a61de7b897e2,Omaha,NE,en-US,68199
1814,2023-05-09 19:30:12,tablet,iPadOS 17,Chrome,2.3.5,853d69d7-9c04-43d3-a52a-33a47e227795,San Francisco,CA,en-US,94117
1815,2026-03-05 19:30:12,tablet,Android 12,Safari,1.3.0,dc2d5c81-f4ad-4acf-8f68-d05988737ee0,Kansas City,MO,en-US,64138
1816,2024-05-14 19:30:12,desktop,macOS 14,Chrome,3.1.2,b27dc7a7-d38b-4ba3-b063-4e8561f1f51e,Seattle,WA,en-US,98147
1817,2024-10-02 19:30:12,desktop,macOS 13,Opera,1.0.0,bfd34265-5de7-4012-832e-7b336aaa4f24,San Diego,CA,en-US,92140
1818,2024-06-17 19:30:12,tablet,iPadOS 17,Chrome,2.3.5,8072517b-c4eb-421b-821e-053b4ace0565,Los Angeles,CA,en-US,90057
1819,2026-03-18 19:30:12,tablet,iOS 16,Chrome,2.3.5,10206bf8-f204-4c3c-bd35-0fd623146d9e,Mesa,AZ,en-US,85228
1820,2023-12-21 19:30:12,mobile,Android 14,Safari Mobile,2.0.0,867a2553-f0bd-463b-852d-febcdd955b30,Miami,FL,en-US,33171
1821,2024-07-01 19:30:12,mobile,Android 13,Chrome Mobile,2.0.0,af2a719d-0db7-4524-814a-16c68a7639dc,Seattle,WA,en-US,98134
1822,2023-06-27 19:30:12,mobile,iOS 17,Chrome Mobile,1.2.3,5ecf44ff-feec-4ac4-952a-175a2891a035,Miami,FL,en-US,33184
1823,2025-12-25 19:30:12,mobile,iOS 16,Safari Mobile,1.2.3,87b4b372-e6e7-4ac2-8d7c-4aebbc63b552,Fresno,CA,en-US,93757
1824,2024-06-25 19:30:12,mobile,Android 14,Chrome Mobile,1.0.0,20d17627-645d-474c-9417-c344eb410a92,Indianapolis,IN,en-US,46233
1825,2026-03-03 19:30:12,desktop,macOS 13,Opera,1.0.0,6117680e-e0ba-446c-b31f-765f755feeea,Minneapolis,MN,en-US,55431
1826,2024-04-19 19:30:12,mobile,iOS 16,Samsung Internet,1.1.0,4d5485e2-ac97-4d71-bbd3-9c938042d14e,Fresno,CA,en-US,93710
1827,2024-12-06 19:30:12,mobile,Android 12,Firefox Mobile,2.2.0,a3b4adb7-cb27-4c97-aafa-998fffdb56c8,Phoenix,AZ,en-US,85083
1828,2023-11-14 19:30:12,tablet,iPadOS 17,Safari,2.1.1,2bbbfc1b-cc5f-43bd-be9d-98036cd77143,Minneapolis,MN,en-US,55447
1829,2024-05-19 19:30:12,tablet,Android 12,Chrome,2.0.0,49a3d64e-6c29-4821-8733-9b024be21b90,Miami,FL,en-US,33104
1830,2025-05-12 19:30:12,tablet,iOS 16,Chrome,1.2.3,c9018775-cc23-4d5a-8a5e-38d423f5f82a,Raleigh,NC,en-US,27604
1831,2025-08-31 19:30:12,desktop,Windows 11,Edge,3.0.0,221d1884-27a6-4510-b68f-13760cfa80f8,Fresno,CA,en-US,93775
1832,2024-05-01 19:30:12,mobile,Android 13,Safari Mobile,1.2.3,d0c2d938-653e-4e03-b444-e7ba7e668968,Memphis,TN,en-US,38198
1833,2025-10-27 19:30:12,mobile,iOS 17,Samsung Internet,3.0.0,9e4e8138-a8ab-4fec-94ab-a23fe639f508,San Diego,CA,en-US,92168
1834,2025-12-21 19:30:12,desktop,macOS 14,Opera,3.0.0,5455c0ec-50de-4eac-82ee-7e845562c43b,Milwaukee,WI,en-US,53241
1835,2024-10-01 19:30:12,mobile,Android 14,Firefox Mobile,1.3.0,bf9d1639-00e3-4d4d-8d79-01596d3d0b52,El Paso,TX,en-US,79932
1836,2024-03-25 19:30:12,mobile,Android 13,Firefox Mobile,1.1.0,a9c684a8-c835-4a5d-a599-5f915bdc037b,San Francisco,CA,en-US,94157
1837,2023-12-18 19:30:12,tablet,iOS 16,Chrome,3.0.0,a9e3c459-5c73-4dc6-a81c-993092c9cfce,Fresno,CA,en-US,93710
1838,2024-03-25 19:30:12,desktop,macOS 14,Opera,1.3.0,743e7e62-87c2-4565-a047-1176cecd4f75,Milwaukee,WI,en-US,53254
1839,2024-12-21 19:30:12,desktop,Windows 11,Opera,1.3.0,788b1bb0-863f-4a71-a384-0da0c199f822,Portland,OR,en-US,97287
1840,2025-06-27 19:30:12,desktop,macOS 13,Edge,2.1.1,c643cc6e-7845-4bbf-9faf-b3028971ef1e,Oklahoma City,OK,en-US,73116
1841,2025-10-21 19:30:12,tablet,Android 13,Firefox,1.2.3,ecce2725-1092-4403-adff-1576501b0120,Omaha,NE,en-US,68164
1842,2025-02-24 19:30:12,mobile,Android 13,Safari Mobile,1.2.3,b6e09fa4-6561-45c0-9c73-e240ebe9a035,San Diego,CA,en-US,92154
1843,2024-10-13 19:30:12,desktop,macOS 14,Chrome,1.2.3,fa31a54b-3c81-4d85-8d70-90eb6cef483f,Chicago,IL,en-US,60656
1844,2026-02-15 19:30:12,desktop,Windows 11,Chrome,1.2.3,3c23f58b-fa33-4dee-aca2-b43732808553,Fresno,CA,en-US,93768
1845,2024-02-01 19:30:12,tablet,Android 12,Safari,2.2.0,5f1941a9-30ab-44e3-8f0c-2225ef3dcb47,Mesa,AZ,en-US,85231
1846,2024-08-13 19:30:12,mobile,Android 12,Firefox Mobile,3.1.2,9b98c380-c04b-4dbd-88e4-a4d7c69d3bb4,Minneapolis,MN,en-US,55479
1847,2025-08-28 19:30:12,desktop,Windows 10,Chrome,2.1.1,6149a584-35e8-4bf4-9403-fbd83d752b87,Milwaukee,WI,en-US,53253
1848,2023-09-27 19:30:12,desktop,macOS 14,Edge,2.3.5,aa14bb90-8940-4b31-bdb1-7d2d5f14a456,Dallas,TX,en-US,75388
1849,2025-03-26 19:30:12,desktop,Ubuntu 22.04,Opera,1.1.0,a4c18778-6b8c-4df1-b319-f048aef362ad,San Jose,CA,en-US,95101
1850,2024-03-09 19:30:12,desktop,macOS 14,Safari,2.1.1,7dca86f1-10ba-4f1a-8596-7c3b852e1789,Milwaukee,WI,en-US,53223
1851,2023-05-30 19:30:12,desktop,Ubuntu 22.04,Edge,1.1.0,93dcaa26-611a-4da0-afb0-8cb3e7ee0875,Charlotte,NC,en-US,28239
1852,2023-06-30 19:30:12,tablet,iOS 16,Firefox,3.0.0,31281f72-04e3-4977-a4d5-8450a21dc750,Sacramento,CA,en-US,95875
1853,2023-05-31 19:30:12,tablet,Android 12,Chrome,2.2.0,7384ca08-0251-4c7d-bb4a-f01b3b01a6b1,Oklahoma City,OK,en-US,73197
1854,2025-04-05 19:30:12,mobile,iOS 16,Chrome Mobile,2.2.0,f7ce148f-5b3a-421f-bae9-03e9ffd0e78f,Sacramento,CA,en-US,95836
1855,2024-07-01 19:30:12,mobile,Android 12,Firefox Mobile,1.2.3,cb3eead8-e947-409a-a072-b376ff1c722a,San Diego,CA,en-US,92137
1856,2024-09-22 19:30:12,tablet,Android 13,Safari,1.2.3,76228e79-e0e7-46f5-88f0-869669012724,Denver,CO,en-US,80234
1857,2025-08-31 19:30:12,mobile,Android 12,Chrome Mobile,1.1.0,0567f6cc-ec21-4c8b-9ad5-ad53a75c9baa,Columbus,OH,en-US,43283
1858,2023-05-30 19:30:12,mobile,iOS 16,Safari Mobile,3.0.0,eae46556-3b06-4df8-bb0d-dd1c4d429fdc,Kansas City,MO,en-US,64125
1859,2026-03-23 19:30:12,tablet,iOS 16,Chrome,1.3.0,b3e39c2b-c6b8-44c4-baf8-cfde027b70f3,Denver,CO,en-US,80274
1860,2023-11-14 19:30:12,desktop,macOS 14,Opera,1.2.3,299b52df-8b41-4324-a2e6-d4d65bbc8795,Atlanta,GA,en-US,30338
1861,2025-08-24 19:30:12,desktop,Windows 10,Safari,2.2.0,2adb9694-ed68-4440-9414-59b7d2b00394,Tucson,AZ,en-US,85734
1862,2025-10-10 19:30:12,mobile,Android 12,Safari Mobile,2.1.1,970f38dc-aee3-482e-a546-15e9768e2188,Philadelphia,PA,en-US,19148
1863,2025-01-05 19:30:12,desktop,Windows 10,Edge,1.2.3,11a27f55-dc61-4dd7-8a89-7c955f8aec9a,Fresno,CA,en-US,93743
1864,2024-09-17 19:30:12,tablet,iOS 16,Firefox,2.1.1,08c0c423-f514-4e49-83c7-169cec7bb2c0,Chicago,IL,en-US,60656
1865,2025-09-12 19:30:12,desktop,Ubuntu 22.04,Edge,1.3.0,e1da1975-34c7-45b8-8c87-8dbaa02f14c8,Mesa,AZ,en-US,85285
1866,2026-01-23 19:30:12,desktop,Windows 10,Firefox,1.2.3,76131e04-3d05-49fa-a711-51ca57f508b0,Raleigh,NC,en-US,27649
1867,2025-01-10 19:30:12,desktop,Windows 11,Edge,2.3.5,05e88ab6-126f-42ae-b055-ccecc13089a4,San Jose,CA,en-US,95163
1868,2025-03-18 19:30:12,desktop,macOS 14,Edge,1.2.3,f45dacfb-35e1-41cc-9a27-d79ae78aeb02,Fort Worth,TX,en-US,76182
1869,2025-10-06 19:30:12,desktop,Windows 11,Chrome,2.2.0,1116823b-a5dd-4fdd-8fc1-776f31ed3b90,Phoenix,AZ,en-US,85063
1870,2025-02-02 19:30:12,desktop,Windows 11,Chrome,2.2.0,95360874-fc22-41b9-9553-5ee40ccaea3e,Indianapolis,IN,en-US,46279
1871,2024-02-17 19:30:12,desktop,Ubuntu 22.04,Firefox,2.1.1,2da3e9ae-00b1-4081-a4c9-6287d15acfd5,Albuquerque,NM,en-US,87168
1872,2025-04-02 19:30:12,tablet,iPadOS 17,Chrome,2.3.5,c213f21f-6564-4db2-b9c7-6f3c4850ccf6,Tucson,AZ,en-US,85781
1873,2024-01-23 19:30:12,desktop,macOS 13,Opera,2.3.5,8cb9b4ac-d8da-4e6c-b9e5-a8710d79b728,Denver,CO,en-US,80213
1874,2025-01-12 19:30:12,mobile,Android 12,Samsung Internet,2.3.5,028ce349-6b42-4fcb-aa5b-acd77c1a35cf,Oklahoma City,OK,en-US,73132
1875,2023-11-17 19:30:12,mobile,iOS 17,Samsung Internet,2.1.1,d51ae464-df4e-4ad2-b24e-b5c8ad4d94ff,San Diego,CA,en-US,92145
1876,2024-01-11 19:30:12,desktop,Windows 11,Safari,2.3.5,081671c0-9495-45eb-bdae-2344a42264a4,Minneapolis,MN,en-US,55453
1877,2024-12-11 19:30:12,mobile,Android 12,Firefox Mobile,3.0.0,0798c20e-f41f-49fb-8326-68419b3b246d,Columbus,OH,en-US,43210
1878,2025-12-02 19:30:12,desktop,macOS 13,Edge,2.1.1,2dcd0fdb-1bca-422b-8ed7-4c479a80e059,Portland,OR,en-US,97251
1879,2023-10-13 19:30:12,tablet,Android 13,Chrome,1.0.0,40349270-5e5a-4ee0-869d-736ac3c2dbd3,Seattle,WA,en-US,98163
1880,2025-01-12 19:30:12,tablet,iOS 16,Chrome,2.3.5,8425b7ab-7d97-453a-9a7a-c96a1c2828b7,Portland,OR,en-US,97229
1881,2025-04-29 19:30:12,desktop,Windows 11,Chrome,3.1.2,7ef259ec-cd1e-41e6-aada-1cde288729e5,Miami,FL,en-US,33143
1882,2025-07-15 19:30:12,desktop,Ubuntu 22.04,Chrome,1.0.0,19795217-a8b9-4eb6-bacf-ea364cad4aaa,Memphis,TN,en-US,38112
1883,2024-05-23 19:30:12,tablet,iOS 16,Firefox,1.0.0,fb3359d5-e7a5-4b2e-ab1d-7b80066fca84,Sacramento,CA,en-US,95827
1884,2024-03-25 19:30:12,desktop,Windows 11,Firefox,3.0.0,a5d08898-6a9a-4f24-aba1-dadfe31c891e,Louisville,KY,en-US,40292
1885,2024-12-22 19:30:12,tablet,iPadOS 17,Chrome,2.1.1,9fc5dfe7-2da1-4dd1-bfb8-3cb8214b1518,Portland,OR,en-US,97228
1886,2024-11-12 19:30:12,mobile,iOS 16,Safari Mobile,3.0.0,0f110284-775b-4880-9be0-a6668b713a73,San Antonio,TX,en-US,78265
1887,2024-01-12 19:30:12,tablet,iOS 16,Safari,2.0.0,94a88b20-7979-4089-9c00-8c836c58ccc3,Nashville,TN,en-US,37202
1888,2024-12-20 19:30:12,desktop,Windows 11,Chrome,2.0.0,487986ed-1c39-408f-995c-7c0c2819d559,San Diego,CA,en-US,92149
1889,2024-01-06 19:30:12,mobile,Android 12,Safari Mobile,1.1.0,a4e877b6-beee-466f-a571-b73363392028,Phoenix,AZ,en-US,85065
1890,2023-12-07 19:30:12,mobile,iOS 16,Chrome Mobile,1.1.0,7c07f6be-131b-473f-a7dd-bfdf9d6615a3,Raleigh,NC,en-US,27651
1891,2025-03-04 19:30:12,desktop,macOS 13,Edge,2.2.0,750e4810-da09-46d7-91be-fd75a5b35b50,Fresno,CA,en-US,93796
1892,2026-02-17 19:30:12,tablet,Android 12,Chrome,1.3.0,0bdde4fe-a3b4-4add-a0a3-8e23bc847889,San Antonio,TX,en-US,78234
1893,2023-08-14 19:30:12,tablet,Android 12,Chrome,1.1.0,4ac227f1-d79a-4fca-b31d-4fa5ade81e23,Charlotte,NC,en-US,28253
1894,2024-09-12 19:30:12,tablet,Android 12,Firefox,3.0.0,3e6cb0e7-7f1c-4ecf-8de6-e55cf5c7acf5,Fresno,CA,en-US,93732
1895,2024-02-12 19:30:12,mobile,Android 13,Samsung Internet,2.1.1,7cfb7709-8fc1-4539-959f-8a1586b1a87a,Kansas City,MO,en-US,64192
1896,2025-08-27 19:30:12,tablet,iPadOS 17,Firefox,1.0.0,9cce6d05-509d-4b2f-80a1-a420de8cb245,Louisville,KY,en-US,40299
1897,2024-12-16 19:30:12,tablet,Android 12,Chrome,3.1.2,f10bb234-ae88-45cd-9059-4bc09fa989f3,San Antonio,TX,en-US,78283
1898,2024-07-08 19:30:12,tablet,iPadOS 17,Firefox,1.1.0,779acef7-f86f-4121-9cab-15e79b035831,San Antonio,TX,en-US,78272
1899,2025-04-24 19:30:12,mobile,Android 13,Chrome Mobile,1.1.0,bdfa2056-f5b3-4fe7-a7db-6e38177b740b,San Jose,CA,en-US,95152
1900,2023-08-10 19:30:12,desktop,Ubuntu 22.04,Firefox,1.0.0,40a27e84-db2b-4833-bf07-9c6ed811a99d,Tucson,AZ,en-US,85733
1901,2023-12-14 19:30:12,tablet,Android 12,Safari,1.0.0,9d17dcbe-fbd3-4b68-8311-e171c050c09b,Oklahoma City,OK,en-US,73189
1902,2023-12-25 19:30:12,mobile,Android 12,Chrome Mobile,3.0.0,38956a02-3591-410b-bf7a-9c955935895a,Tucson,AZ,en-US,85770
1903,2023-06-17 19:30:12,tablet,iPadOS 17,Chrome,2.3.5,caed5282-d0b4-4488-8ae1-d29eb258f209,Albuquerque,NM,en-US,87166
1904,2025-10-21 19:30:12,mobile,Android 13,Safari Mobile,2.2.0,1c3efa16-c2de-4053-91cc-b5f06914204c,Dallas,TX,en-US,75394
1905,2026-03-09 19:30:12,mobile,Android 14,Safari Mobile,1.2.3,258a1760-7a29-462f-b888-2d1d18402a1d,Fort Worth,TX,en-US,76157
1906,2025-08-16 19:30:12,mobile,Android 13,Samsung Internet,1.2.3,d3b33524-b862-4264-89be-2df326ae6192,Sacramento,CA,en-US,95863
1907,2025-06-23 19:30:12,desktop,Ubuntu 22.04,Safari,2.2.0,5b9a74d3-b3d2-4bf6-bad4-13e745aff0ae,New York,NY,en-US,10152
1908,2025-08-08 19:30:12,tablet,Android 12,Firefox,2.0.0,415af32b-2823-4e12-8954-8c2b3ca8fe90,Sacramento,CA,en-US,95842
1909,2024-03-05 19:30:12,desktop,Windows 11,Firefox,2.0.0,c5a74e4f-9bb7-42a1-bf99-810beb38415c,Sacramento,CA,en-US,95888
1910,2025-02-11 19:30:12,desktop,macOS 13,Opera,3.1.2,10874673-666d-4998-a0da-3114659fb7cc,Indianapolis,IN,en-US,46261
1911,2023-09-01 19:30:12,mobile,Android 12,Chrome Mobile,1.2.3,e1658f35-452a-4286-afb7-8a847d1a0fe4,Sacramento,CA,en-US,95892
1912,2023-08-09 19:30:12,mobile,Android 12,Samsung Internet,1.2.3,52cf87a6-ce40-4ea5-ae23-958ed406c6cd,San Jose,CA,en-US,95161
1913,2025-11-19 19:30:12,mobile,Android 12,Chrome Mobile,1.3.0,efa3c324-7757-44f7-a7f5-0e918e235085,San Antonio,TX,en-US,78269
1914,2023-09-09 19:30:12,tablet,iOS 16,Safari,3.1.2,664566d1-e339-4ec7-b92e-31f946c149aa,Atlanta,GA,en-US,30377
1915,2025-05-20 19:30:12,mobile,Android 12,Chrome Mobile,2.1.1,2e69da8a-7f75-4ae3-948f-ac6e3de8e92b,New York,NY,en-US,10099
1916,2024-09-20 19:30:12,tablet,Android 13,Firefox,2.0.0,1e39811c-8651-44dd-b452-27c214ce78de,Boston,MA,en-US,2260
1917,2024-01-01 19:30:12,tablet,iPadOS 17,Safari,3.1.2,9ca0ca20-7c32-4ecf-9a16-95a3350f9613,San Jose,CA,en-US,95114
1918,2025-01-17 19:30:12,tablet,iPadOS 17,Chrome,3.1.2,3f768cdf-8bdc-43ac-8ae1-65445f349891,San Antonio,TX,en-US,78217
